Date,Plant_ID,Production_Volume,Defect_Rate,CO2_Emissions_kg,Delivery_OnTime_%,Customer_NPS,Inventory_Level
2024-03-24,PLT001,3444,1.85,2477,87.37,94,17782
2024-03-25,PLT001,2272,2.55,4961,99.25,91,6323
2024-03-26,PLT001,1820,0.4,3317,80.3,41,4233
2024-03-27,PLT001,915,0.33,5184,97.81,56,13457
2024-03-28,PLT001,1392,0.54,5558,87.5,43,19617
2024-03-29,PLT001,2349,2.01,4134,83.79,36,11916
2024-03-30,PLT001,2031,3.03,5166,80.3,53,4031
2024-03-31,PLT001,1210,0.32,2448,81.41,39,15630
2024-04-01,PLT001,1638,3.3,1973,83.44,42,13563
2024-04-02,PLT001,1445,0.64,2067,80.51,36,12951
2024-04-03,PLT001,3361,2.99,4932,86.72,65,7203
2024-04-04,PLT001,1150,1.85,5523,80.9,32,9894
2024-04-05,PLT001,1658,2.41,3758,93.84,52,5794
2024-04-06,PLT001,2704,1.93,4644,96.38,92,17080
2024-04-07,PLT001,2197,1.83,5810,97.75,63,17679
2024-04-08,PLT001,2531,2.97,3482,90.98,77,4761
2024-04-09,PLT001,2814,2.72,2596,98.93,62,16552
2024-04-10,PLT001,1713,1.85,5070,80.11,92,18550
2024-04-11,PLT001,928,0.66,4890,82.68,49,19574
2024-04-12,PLT001,1857,0.67,4172,85.86,69,8080
2024-04-13,PLT001,2932,2.86,5146,95.78,18,4281
2024-04-14,PLT001,1376,1.99,3919,97.71,19,8071
2024-04-15,PLT001,1217,1.84,5779,92.36,19,16095
2024-04-16,PLT001,1144,2.48,4848,87.66,39,8625
2024-04-17,PLT001,1647,3.05,2173,93.32,19,16247
2024-04-18,PLT001,1596,2.31,4302,83.62,67,9978
2024-04-19,PLT001,1171,2.74,3869,89.16,45,18316
2024-04-20,PLT001,2671,2.75,2566,90.15,91,18337
2024-04-21,PLT001,2162,1.44,2187,82.1,53,18848
2024-04-22,PLT001,3324,1.18,1568,80.68,66,13007
2024-04-23,PLT001,1165,2.86,3603,95.0,52,8559
2024-04-24,PLT001,1820,1.51,1919,90.69,92,5470
2024-04-25,PLT001,1239,3.19,5498,86.64,32,17674
2024-04-26,PLT001,1288,0.52,4097,88.74,13,7287
2024-04-27,PLT001,2950,0.49,5838,99.15,21,8259
2024-04-28,PLT001,2065,3.27,3624,87.7,58,18014
2024-04-29,PLT001,1275,2.38,5392,82.07,33,9706
2024-04-30,PLT001,2933,1.51,1939,89.27,22,14777
2024-05-01,PLT001,3271,2.72,2786,92.96,77,4510
2024-05-02,PLT001,1045,2.45,2708,80.24,81,18085
2024-05-03,PLT001,2881,2.0,2578,86.65,43,11961
2024-05-04,PLT001,1192,0.62,4063,87.87,18,17532
2024-05-05,PLT001,1331,2.9,5123,89.27,19,12746
2024-05-06,PLT001,1604,3.07,2753,86.03,74,15897
2024-05-07,PLT001,2898,0.85,4857,93.34,81,10784
2024-05-08,PLT001,1298,3.02,4709,98.89,83,13498
2024-05-09,PLT001,1863,3.11,5049,98.28,63,15334
2024-05-10,PLT001,3134,2.06,2114,93.29,52,18196
2024-05-11,PLT001,2941,2.4,4578,90.14,68,9493
2024-05-12,PLT001,2728,1.52,4223,96.52,68,4258
2024-05-13,PLT001,3008,1.2,4990,96.72,76,10588
2024-05-14,PLT001,1838,2.61,5043,96.59,70,13416
2024-05-15,PLT001,1609,3.06,3400,83.16,47,5665
2024-05-16,PLT001,1706,2.39,5871,80.51,17,13595
2024-05-17,PLT001,2363,1.94,3212,99.66,74,5865
2024-05-18,PLT001,2225,0.81,3829,99.19,14,19952
2024-05-19,PLT001,910,0.47,5119,91.29,52,4765
2024-05-20,PLT001,1985,1.73,2694,99.86,69,19774
2024-05-21,PLT001,2768,0.46,2878,95.41,35,12256
2024-05-22,PLT001,3173,2.12,2812,90.35,20,7449
2024-05-23,PLT001,1671,1.52,4415,87.79,43,6705
2024-05-24,PLT001,2494,2.72,2249,91.86,11,9765
2024-05-25,PLT001,2507,1.28,1800,90.32,30,19461
2024-05-26,PLT001,2233,2.2,5482,99.88,35,19336
2024-05-27,PLT001,1784,2.02,5337,89.81,85,18377
2024-05-28,PLT001,2289,0.32,1777,96.72,82,8974
2024-05-29,PLT001,1125,0.53,4058,96.27,14,4195
2024-05-30,PLT001,1724,1.23,5417,81.43,18,5383
2024-05-31,PLT001,3165,3.12,3661,81.74,59,18083
2024-06-01,PLT001,1836,0.77,2889,93.2,19,19458
2024-06-02,PLT001,3453,2.57,2190,85.18,67,6435
2024-06-03,PLT001,3206,3.41,4968,93.15,19,16352
2024-06-04,PLT001,2811,2.83,3348,82.89,87,17608
2024-06-05,PLT001,2696,1.08,5316,87.94,45,5450
2024-06-06,PLT001,953,3.21,2439,82.05,83,12414
2024-06-07,PLT001,1626,0.6,4682,85.64,65,11924
2024-06-08,PLT001,2444,1.8,4809,81.77,71,11058
2024-06-09,PLT001,1943,3.14,3550,99.41,46,11316
2024-06-10,PLT001,2813,2.35,3246,87.9,50,9628
2024-06-11,PLT001,2676,1.62,3951,98.02,57,4441
2024-06-12,PLT001,2496,1.24,1524,99.42,31,13629
2024-06-13,PLT001,2814,1.5,4056,98.19,89,15379
2024-06-14,PLT001,3366,1.93,1560,89.1,70,17190
2024-06-15,PLT001,1749,1.32,1622,95.58,84,18788
2024-06-16,PLT001,3009,3.4,3602,83.07,57,6367
2024-06-17,PLT001,3163,3.29,2686,81.9,73,8865
2024-06-18,PLT001,902,3.09,3230,97.54,93,13074
2024-06-19,PLT001,1059,1.65,5589,80.62,46,11159
2024-06-20,PLT001,1680,2.51,3972,99.45,50,4450
2024-06-21,PLT001,1792,3.19,4465,93.44,14,11039
2024-06-22,PLT001,2930,3.02,3777,88.39,86,9198
2024-06-23,PLT001,3276,1.63,5587,82.83,61,12934
2024-06-24,PLT001,1479,0.66,4464,94.46,26,18692
2024-06-25,PLT001,2833,0.54,2810,91.26,71,11286
2024-06-26,PLT001,2280,2.15,1654,94.22,61,17897
2024-06-27,PLT001,2190,2.36,3712,88.36,29,13736
2024-06-28,PLT001,2540,3.02,4753,81.33,25,7350
2024-06-29,PLT001,1851,1.24,2762,86.3,16,6829
2024-06-30,PLT001,1887,0.84,2862,86.3,75,6613
2024-07-01,PLT001,2118,1.51,2437,80.17,21,5915
2024-07-02,PLT001,1820,1.43,2011,80.19,52,11212
2024-07-03,PLT001,2255,0.72,1686,86.62,49,13440
2024-07-04,PLT001,1069,2.45,3345,94.55,10,4527
2024-07-05,PLT001,1420,1.93,3202,92.48,67,8819
2024-07-06,PLT001,2386,2.61,1890,84.78,12,11879
2024-07-07,PLT001,939,1.43,2154,92.06,17,12432
2024-07-08,PLT001,2460,1.34,5771,92.95,84,18949
2024-07-09,PLT001,2318,1.81,4321,90.45,70,19841
2024-07-10,PLT001,1854,3.11,2263,90.43,94,14334
2024-07-11,PLT001,1883,0.43,4900,87.39,14,12556
2024-07-12,PLT001,1874,2.88,4767,82.47,35,5208
2024-07-13,PLT001,937,1.48,2585,87.71,94,17447
2024-07-14,PLT001,3275,3.03,3429,86.91,82,8120
2024-07-15,PLT001,2174,2.87,5876,91.84,26,18248
2024-07-16,PLT001,2099,1.42,3463,97.13,75,14557
2024-07-17,PLT001,2525,2.52,3285,87.51,60,10476
2024-07-18,PLT001,1813,0.81,3774,94.19,56,6961
2024-07-19,PLT001,1353,3.17,4186,96.24,49,16849
2024-07-20,PLT001,936,1.59,4468,84.24,36,8776
2024-07-21,PLT001,2611,1.76,2215,98.03,49,14339
2024-07-22,PLT001,1695,2.56,1742,81.41,10,6417
2024-07-23,PLT001,1872,2.93,5415,98.03,55,5616
2024-07-24,PLT001,1492,1.06,3023,83.27,20,13227
2024-07-25,PLT001,2037,2.42,2337,86.74,48,12911
2024-07-26,PLT001,2224,1.55,4823,92.1,27,18412
2024-07-27,PLT001,3171,1.48,4453,98.11,56,8682
2024-07-28,PLT001,1217,2.51,2845,85.11,83,13165
2024-07-29,PLT001,3296,1.54,3923,95.27,30,10825
2024-07-30,PLT001,3062,1.41,3528,94.21,37,5846
2024-07-31,PLT001,2246,2.97,2932,83.19,10,5371
2024-08-01,PLT001,2491,0.62,1739,89.59,23,5466
2024-08-02,PLT001,2789,2.46,1638,89.63,29,12882
2024-08-03,PLT001,2987,1.1,4693,86.09,82,4087
2024-08-04,PLT001,2896,0.35,1919,95.6,54,6512
2024-08-05,PLT001,2672,0.83,1803,98.52,70,16040
2024-08-06,PLT001,2212,2.24,3662,94.33,36,12685
2024-08-07,PLT001,2185,2.57,3526,99.46,65,5245
2024-08-08,PLT001,1115,0.37,5602,81.01,61,10116
2024-08-09,PLT001,3283,0.42,3726,80.74,77,19874
2024-08-10,PLT001,3039,3.19,2668,97.88,46,13333
2024-08-11,PLT001,3300,0.53,1915,97.96,91,8231
2024-08-12,PLT001,2604,3.16,4213,82.14,40,4977
2024-08-13,PLT001,1262,1.03,1649,87.15,58,14426
2024-08-14,PLT001,2616,2.67,3944,96.71,62,12733
2024-08-15,PLT001,2093,1.29,2338,82.57,48,10722
2024-08-16,PLT001,1255,3.05,3196,85.35,19,19670
2024-08-17,PLT001,1090,2.54,5839,93.62,18,17217
2024-08-18,PLT001,3369,1.59,3410,99.64,22,13594
2024-08-19,PLT001,1599,0.54,2921,95.94,27,13002
2024-08-20,PLT001,2954,2.64,4501,95.55,21,8507
2024-08-21,PLT001,3080,2.27,2820,86.85,81,7492
2024-08-22,PLT001,1456,0.31,5535,93.23,14,16504
2024-08-23,PLT001,1725,0.33,3023,82.26,16,19005
2024-08-24,PLT001,1954,2.89,5378,99.85,24,19430
2024-08-25,PLT001,3482,1.13,2052,89.61,76,8925
2024-08-26,PLT001,1325,2.34,5256,92.78,27,5133
2024-08-27,PLT001,3310,1.75,5171,97.52,47,16572
2024-08-28,PLT001,2474,3.06,1981,80.02,35,19218
2024-08-29,PLT001,3029,3.23,2099,99.52,47,8865
2024-08-30,PLT001,3303,3.49,2664,87.18,68,11769
2024-08-31,PLT001,1488,0.79,5732,86.79,61,18184
2024-09-01,PLT001,2912,3.06,2503,82.9,42,12760
2024-09-02,PLT001,2447,1.15,3482,97.16,30,7000
2024-09-03,PLT001,1194,2.19,3134,97.42,26,13513
2024-09-04,PLT001,2885,1.92,4497,80.4,71,11666
2024-09-05,PLT001,2147,0.36,2186,81.11,68,10704
2024-09-06,PLT001,2448,3.28,4914,98.37,11,14936
2024-09-07,PLT001,2590,0.55,3259,82.46,73,19046
2024-09-08,PLT001,2036,2.5,3980,92.42,34,16817
2024-09-09,PLT001,2156,2.81,2837,92.39,50,11365
2024-09-10,PLT001,2964,2.84,1614,97.39,28,15770
2024-09-11,PLT001,1259,0.73,5457,91.45,47,10632
2024-09-12,PLT001,1599,1.73,2068,88.68,34,5767
2024-09-13,PLT001,1347,2.95,3053,99.49,48,6074
2024-09-14,PLT001,3312,1.27,4189,84.58,13,14235
2024-09-15,PLT001,1574,1.8,4840,85.25,12,5141
2024-09-16,PLT001,1907,1.17,4488,81.7,43,5077
2024-09-17,PLT001,2249,1.78,4651,99.51,19,8599
2024-09-18,PLT001,3414,3.14,5027,94.13,36,10120
2024-09-19,PLT001,3361,1.76,4515,80.24,10,12343
2024-09-20,PLT001,1485,2.08,2321,94.09,53,8832
2024-09-21,PLT001,2156,1.59,5074,88.08,93,12670
2024-09-22,PLT001,2147,1.77,5287,99.35,61,15425
2024-09-23,PLT001,1893,0.35,3108,85.55,34,5685
2024-09-24,PLT001,2335,1.21,2059,94.21,83,17527
2024-09-25,PLT001,1471,1.7,5563,92.55,74,19166
2024-09-26,PLT001,3282,2.33,5935,80.24,89,7491
2024-09-27,PLT001,2145,1.74,2111,97.7,20,5371
2024-09-28,PLT001,2984,1.38,3663,82.79,77,9459
2024-09-29,PLT001,1888,1.54,3381,93.27,86,16092
2024-09-30,PLT001,1177,1.08,5669,95.51,94,17137
2024-10-01,PLT001,2119,3.26,5363,92.62,24,14793
2024-10-02,PLT001,2787,1.97,5208,81.94,66,7423
2024-10-03,PLT001,1383,0.34,3209,99.5,83,13888
2024-10-04,PLT001,2165,0.36,3261,84.74,73,15849
2024-10-05,PLT001,1630,3.41,3192,92.56,20,7976
2024-10-06,PLT001,3139,1.01,2745,95.94,29,5398
2024-10-07,PLT001,1940,2.88,1625,98.78,39,17848
2024-10-08,PLT001,3471,0.49,2699,92.08,19,16172
2024-10-09,PLT001,1817,3.25,4211,85.18,63,17614
2024-10-10,PLT001,3348,3.1,4946,96.73,67,9361
2024-10-11,PLT001,1785,2.13,2490,83.26,88,5401
2024-10-12,PLT001,921,0.33,4565,80.45,38,13900
2024-10-13,PLT001,1373,1.12,3021,98.16,10,5412
2024-10-14,PLT001,3157,1.6,3998,91.51,67,10430
2024-10-15,PLT001,3253,1.77,4065,81.39,30,7230
2024-10-16,PLT001,1603,1.25,4097,91.59,24,11521
2024-10-17,PLT001,1586,0.41,1615,82.9,76,9849
2024-10-18,PLT001,1184,2.19,2531,80.63,42,14694
2024-10-19,PLT001,1615,1.98,2741,82.33,47,10056
2024-10-20,PLT001,1662,1.21,3242,95.5,28,8722
2024-10-21,PLT001,2150,0.42,5138,95.11,13,12109
2024-10-22,PLT001,1847,3.48,5899,92.09,85,5264
2024-10-23,PLT001,3328,1.84,5590,84.19,90,6259
2024-10-24,PLT001,3407,2.72,3475,94.78,67,4362
2024-10-25,PLT001,1930,1.75,5683,88.16,79,14837
2024-10-26,PLT001,928,0.44,5903,90.22,21,10276
2024-10-27,PLT001,1806,1.29,1663,97.95,88,13724
2024-10-28,PLT001,3026,1.32,4810,89.16,26,10420
2024-10-29,PLT001,3406,2.98,4888,92.53,10,9384
2024-10-30,PLT001,1469,2.39,2495,99.24,23,10748
2024-10-31,PLT001,2906,1.18,3377,89.03,11,19962
2024-11-01,PLT001,2353,3.4,3323,91.21,13,16944
2024-11-02,PLT001,1637,1.33,3795,91.69,75,13575
2024-11-03,PLT001,1415,3.49,4764,84.81,55,11831
2024-11-04,PLT001,2900,3.49,2848,94.74,59,4666
2024-11-05,PLT001,3344,0.91,3303,94.53,69,18471
2024-11-06,PLT001,938,1.3,3751,84.27,61,6812
2024-11-07,PLT001,1786,1.86,4400,80.27,57,6475
2024-11-08,PLT001,3104,2.43,3093,99.98,48,10973
2024-11-09,PLT001,1998,1.99,1932,91.63,79,7100
2024-11-10,PLT001,2723,3.4,5317,83.62,69,18930
2024-11-11,PLT001,2610,2.62,2570,85.67,39,7401
2024-11-12,PLT001,1873,0.98,1614,92.36,36,9015
2024-11-13,PLT001,2462,0.64,2939,82.75,92,15297
2024-11-14,PLT001,1888,2.5,3290,80.75,83,6551
2024-11-15,PLT001,920,0.81,2494,95.97,64,16091
2024-11-16,PLT001,3250,2.82,5818,94.32,79,6151
2024-11-17,PLT001,1768,1.3,2457,86.19,35,18238
2024-11-18,PLT001,983,1.35,1595,81.17,51,10637
2024-11-19,PLT001,2582,0.33,3654,89.73,76,19730
2024-11-20,PLT001,2876,2.54,2131,85.52,76,4387
2024-11-21,PLT001,2310,0.66,5184,87.96,61,9864
2024-11-22,PLT001,2430,2.77,3201,85.48,15,19596
2024-11-23,PLT001,1469,1.87,2197,83.51,19,19070
2024-11-24,PLT001,1833,2.81,1531,87.74,47,17192
2024-11-25,PLT001,2880,2.17,2048,99.3,86,7161
2024-11-26,PLT001,2755,0.56,3748,85.32,21,6380
2024-11-27,PLT001,1692,2.75,3393,86.72,55,12568
2024-11-28,PLT001,1691,0.52,4334,86.58,58,8335
2024-11-29,PLT001,2709,1.83,3203,89.61,81,19065
2024-11-30,PLT001,2194,0.85,2656,96.87,72,16469
2024-12-01,PLT001,3439,2.71,1843,88.04,78,5280
2024-12-02,PLT001,3155,3.22,5572,96.12,52,4743
2024-12-03,PLT001,2507,2.07,4962,82.3,69,11356
2024-12-04,PLT001,1983,1.99,3748,97.9,38,17128
2024-12-05,PLT001,3377,2.74,2444,83.71,87,7486
2024-12-06,PLT001,1884,0.32,5380,80.78,83,12023
2024-12-07,PLT001,2580,3.24,3550,83.17,20,17566
2024-12-08,PLT001,1419,0.93,4785,83.81,44,5068
2024-12-09,PLT001,1490,3.45,4355,90.17,32,13200
2024-12-10,PLT001,1950,2.66,2830,89.0,81,10971
2024-12-11,PLT001,2609,2.78,3503,94.32,30,16885
2024-12-12,PLT001,2935,2.4,5115,81.02,46,17304
2024-12-13,PLT001,3146,1.81,3287,89.95,37,16488
2024-12-14,PLT001,3334,2.13,3746,86.65,67,11526
2024-12-15,PLT001,1248,0.45,5172,92.61,62,12534
2024-12-16,PLT001,1859,2.3,3655,80.87,37,15475
2024-12-17,PLT001,2863,2.3,4979,80.7,51,4630
2024-12-18,PLT001,1592,3.15,4520,88.55,94,4297
2024-12-19,PLT001,2459,1.92,1551,96.23,82,12148
2024-12-20,PLT001,1277,0.55,3659,93.42,70,19514
2024-12-21,PLT001,1426,1.28,5890,80.33,88,12889
2024-12-22,PLT001,3153,2.4,5151,83.57,42,9316
2024-12-23,PLT001,3402,1.07,5415,84.53,64,18160
2024-12-24,PLT001,2159,1.2,3612,88.46,46,5505
2024-12-25,PLT001,2775,2.93,4121,91.73,56,14952
2024-12-26,PLT001,2663,2.17,2854,84.33,45,17217
2024-12-27,PLT001,1420,1.93,5254,87.65,37,6825
2024-12-28,PLT001,2601,1.32,1709,91.68,19,12570
2024-12-29,PLT001,1916,2.64,1737,87.67,32,14987
2024-12-30,PLT001,1913,1.22,1835,82.86,14,12897
2023-01-01,PLT002,3448,2.66,5338,89.83,91,6414
2023-01-02,PLT002,1016,0.52,3076,86.48,15,9656
2023-01-03,PLT002,3333,3.07,1999,97.28,51,12962
2023-01-04,PLT002,2267,1.9,3064,95.51,56,16193
2023-01-05,PLT002,1483,1.7,2290,83.81,37,13286
2023-01-06,PLT002,1294,2.26,5040,83.05,22,9147
2023-01-07,PLT002,1987,2.3,4622,86.95,34,15656
2023-01-08,PLT002,971,0.72,2635,88.24,16,15786
2023-01-09,PLT002,1173,2.72,5444,98.64,75,8444
2023-01-10,PLT002,2913,1.18,3848,86.03,89,17429
2023-01-11,PLT002,2243,3.2,5824,97.35,67,11547
2023-01-12,PLT002,1237,2.92,1649,90.11,75,13423
2023-01-13,PLT002,2289,1.41,4706,97.71,45,5446
2023-01-14,PLT002,1506,2.88,5028,94.04,11,16380
2023-01-15,PLT002,1065,1.44,3124,94.17,47,18476
2023-01-16,PLT002,2467,0.62,4074,90.38,83,6402
2023-01-17,PLT002,2958,3.38,5928,96.81,23,9642
2023-01-18,PLT002,2224,2.39,5769,85.09,36,5826
2023-01-19,PLT002,1628,1.76,4784,98.15,24,11918
2023-01-20,PLT002,2943,1.57,3608,92.74,94,7847
2023-01-21,PLT002,1001,1.34,5447,88.77,21,5092
2023-01-22,PLT002,2315,3.44,3763,99.64,52,8677
2023-01-23,PLT002,1678,0.73,3112,97.24,66,5720
2023-01-24,PLT002,1113,1.31,5315,95.44,57,4882
2023-01-25,PLT002,2011,1.85,2077,85.48,70,4123
2023-01-26,PLT002,2476,1.83,1922,99.47,91,7490
2023-01-27,PLT002,3348,1.81,4263,94.86,53,18045
2023-01-28,PLT002,2595,0.86,2729,92.1,61,15786
2023-01-29,PLT002,1491,0.76,4676,98.44,71,9797
2023-01-30,PLT002,2233,1.12,2253,83.24,11,4602
2023-01-31,PLT002,2009,3.23,2187,82.78,80,7831
2023-02-01,PLT002,3039,0.66,2222,91.27,40,9460
2023-02-02,PLT002,1613,2.72,2246,81.13,91,19309
2023-02-03,PLT002,1835,2.72,5837,93.28,82,12496
2023-02-04,PLT002,2851,2.89,4212,84.81,81,10946
2023-02-05,PLT002,1141,3.14,2207,82.38,42,7228
2023-02-06,PLT002,2943,1.14,1934,88.19,14,15351
2023-02-07,PLT002,901,1.02,1983,89.32,87,13443
2023-02-08,PLT002,3172,1.79,5018,83.41,67,13128
2023-02-09,PLT002,2668,1.15,3033,80.83,86,10508
2023-02-10,PLT002,2849,2.65,1669,88.28,20,19327
2023-02-11,PLT002,3063,2.34,2520,95.19,93,15909
2023-02-12,PLT002,1817,3.1,2347,97.48,32,6313
2023-02-13,PLT002,3141,0.56,2195,81.95,54,14323
2023-02-14,PLT002,989,3.23,4846,90.49,36,15475
2023-02-15,PLT002,2609,1.24,5513,85.27,88,7289
2023-02-16,PLT002,3069,1.87,1531,87.49,65,10996
2023-02-17,PLT002,1042,1.7,1676,98.67,68,8844
2023-02-18,PLT002,1005,2.73,4464,87.04,89,6198
2023-02-19,PLT002,1786,1.65,3612,87.31,49,12877
2023-02-20,PLT002,1327,3.32,5386,84.19,27,8235
2023-02-21,PLT002,2228,3.19,3002,99.2,60,12246
2023-02-22,PLT002,2795,3.09,3815,89.13,70,7212
2023-02-23,PLT002,2894,0.53,4144,91.41,32,8169
2023-02-24,PLT002,1216,3.03,1565,89.06,45,7206
2023-02-25,PLT002,2886,2.8,5728,85.06,47,17284
2023-02-26,PLT002,1534,0.63,3428,96.21,81,15147
2023-02-27,PLT002,2825,0.64,2084,80.57,65,19164
2023-02-28,PLT002,2956,0.62,3248,93.8,48,14136
2023-03-01,PLT002,3170,0.34,3704,91.89,85,4641
2023-03-02,PLT002,2339,2.06,5130,82.89,91,8839
2023-03-03,PLT002,1452,3.41,3392,83.32,92,10169
2023-03-04,PLT002,1615,1.7,3929,93.18,78,11655
2023-03-05,PLT002,2187,2.03,4593,86.24,37,18770
2023-03-06,PLT002,2613,3.4,2473,85.31,30,17892
2023-03-07,PLT002,2783,1.12,5524,81.18,71,4061
2023-03-08,PLT002,2007,3.05,4142,95.33,32,5223
2023-03-09,PLT002,2241,2.05,2942,97.65,30,14729
2023-03-10,PLT002,1010,2.12,5829,96.4,84,4492
2023-03-11,PLT002,1150,1.4,2977,89.32,25,18280
2023-03-12,PLT002,3330,2.1,2270,90.68,71,10822
2023-03-13,PLT002,2954,0.53,1805,84.85,74,10611
2023-03-14,PLT002,1358,2.75,1501,83.46,89,5139
2023-03-15,PLT002,2007,1.21,1770,96.46,14,9490
2023-03-16,PLT002,1107,3.14,4714,95.97,55,10794
2023-03-17,PLT002,1799,1.48,2363,95.55,73,5255
2023-03-18,PLT002,921,0.76,4239,89.27,91,6495
2023-03-19,PLT002,1309,2.53,4414,97.29,50,7285
2023-03-20,PLT002,1794,0.83,1606,98.52,53,6255
2023-03-21,PLT002,1414,2.71,4668,86.57,24,13193
2023-03-22,PLT002,1708,3.4,4099,84.49,77,5125
2023-03-23,PLT002,1773,2.79,3735,89.29,60,7881
2023-03-24,PLT002,913,0.37,4299,83.59,63,8105
2023-03-25,PLT002,1870,2.22,3011,97.68,77,15736
2023-03-26,PLT002,3034,2.53,1518,86.76,86,5146
2023-03-27,PLT002,2460,2.94,2358,91.52,51,4786
2023-03-28,PLT002,2224,0.48,2916,91.89,55,14243
2023-03-29,PLT002,2166,1.84,4532,90.3,34,18802
2023-03-30,PLT002,3069,2.01,2926,83.13,76,4258
2023-03-31,PLT002,1649,0.84,4031,99.82,44,19056
2023-04-01,PLT002,1584,1.33,5538,83.45,82,18221
2023-04-02,PLT002,2827,1.71,5613,95.03,87,7849
2023-04-03,PLT002,3256,2.97,3731,95.83,31,10430
2023-04-04,PLT002,1594,3.27,3952,82.9,18,10174
2023-04-05,PLT002,3235,2.31,4346,98.66,33,17999
2023-04-06,PLT002,1206,1.56,4702,89.76,32,8616
2023-04-07,PLT002,2889,1.11,3316,92.58,70,12180
2023-04-08,PLT002,1561,3.44,3280,92.84,46,4715
2023-04-09,PLT002,1448,3.45,5603,90.1,54,5643
2023-04-10,PLT002,1211,3.26,2204,82.84,24,4123
2023-04-11,PLT002,1982,2.81,2841,95.04,66,5773
2023-04-12,PLT002,2637,1.34,4962,91.64,23,13113
2023-04-13,PLT002,1654,2.91,5090,82.37,61,6177
2023-04-14,PLT002,934,1.61,2659,94.01,93,10889
2023-04-15,PLT002,1344,1.35,5222,94.06,45,18851
2023-04-16,PLT002,3040,2.68,4938,90.97,36,5503
2023-04-17,PLT002,2882,0.55,5060,81.81,26,18043
2023-04-18,PLT002,2130,0.46,4582,87.05,50,19109
2023-04-19,PLT002,1252,1.73,3215,81.02,13,9661
2023-04-20,PLT002,1802,1.73,3743,89.55,12,11094
2023-04-21,PLT002,2255,3.17,3260,98.13,28,18235
2023-04-22,PLT002,2648,0.7,5507,80.05,50,14044
2023-04-23,PLT002,1058,0.69,3296,85.33,49,6124
2023-04-24,PLT002,2877,0.77,4175,96.0,67,7254
2023-04-25,PLT002,1856,0.4,4736,80.2,48,6413
2023-04-26,PLT002,2971,0.53,1543,80.2,16,8387
2023-04-27,PLT002,1303,2.41,1988,92.22,45,10089
2023-04-28,PLT002,1415,1.68,5776,95.78,92,9833
2023-04-29,PLT002,2287,2.74,4648,95.53,85,19748
2023-04-30,PLT002,3479,3.48,2456,95.59,29,4156
2023-05-01,PLT002,1855,2.41,3614,87.22,85,13315
2023-05-02,PLT002,3099,0.46,2615,97.65,38,9003
2023-05-03,PLT002,2612,0.63,3281,80.26,93,9753
2023-05-04,PLT002,1507,3.12,4326,86.24,77,4917
2023-05-05,PLT002,3367,1.99,2150,86.74,75,18138
2023-05-06,PLT002,2173,2.94,3376,83.31,56,10253
2023-05-07,PLT002,2435,3.04,1840,86.72,32,5702
2023-05-08,PLT002,3282,3.27,4450,91.72,15,5665
2023-05-09,PLT002,2341,3.34,4875,90.41,27,9389
2023-05-10,PLT002,2697,2.08,3945,86.39,62,16425
2023-05-11,PLT002,1194,1.39,4250,94.99,31,11163
2023-05-12,PLT002,1654,3.38,3644,94.3,77,9807
2023-05-13,PLT002,2294,2.05,2854,85.61,84,6111
2023-05-14,PLT002,1085,0.51,4776,86.46,44,7714
2023-05-15,PLT002,2169,2.36,1948,85.75,84,14746
2023-05-16,PLT002,1536,2.18,5672,82.58,18,10983
2023-05-17,PLT002,2191,3.17,2297,95.06,40,9110
2023-05-18,PLT002,1429,2.39,4996,80.93,52,18011
2023-05-19,PLT002,2968,1.42,3682,83.01,84,15216
2023-05-20,PLT002,1693,3.39,4826,82.11,26,16227
2023-05-21,PLT002,3047,2.87,2145,96.51,60,15028
2023-05-22,PLT002,1377,2.32,2219,80.88,75,6397
2023-05-23,PLT002,2522,1.24,3022,93.29,33,14386
2023-05-24,PLT002,1839,1.5,2569,80.89,24,9454
2023-05-25,PLT002,1425,2.44,4575,95.73,37,5555
2023-05-26,PLT002,3281,0.53,5307,98.25,12,15817
2023-05-27,PLT002,901,1.12,4861,89.74,38,15101
2023-05-28,PLT002,1274,2.58,3656,96.09,61,8502
2023-05-29,PLT002,3240,1.84,3813,94.13,63,4343
2023-05-30,PLT002,1452,1.59,5005,95.91,67,16939
2023-05-31,PLT002,3265,0.78,5639,95.34,54,5544
2023-06-01,PLT002,2425,1.71,2132,84.11,86,19950
2023-06-02,PLT002,2751,2.77,3699,89.99,59,7996
2023-06-03,PLT002,1280,1.14,4563,99.21,31,18161
2023-06-04,PLT002,2546,0.32,4410,86.87,61,10848
2023-06-05,PLT002,913,2.44,2122,99.41,62,15010
2023-06-06,PLT002,1403,3.41,1860,91.66,40,17447
2023-06-07,PLT002,3178,2.24,3867,89.23,80,12230
2023-06-08,PLT002,2908,0.68,1709,93.16,57,17631
2023-06-09,PLT002,1029,1.33,4967,96.32,40,8382
2023-06-10,PLT002,1737,3.08,2430,87.88,13,12046
2023-06-11,PLT002,2940,1.04,5443,80.66,44,17255
2023-06-12,PLT002,927,2.24,2377,94.18,76,17774
2023-06-13,PLT002,3013,1.59,3999,99.12,73,8986
2023-06-14,PLT002,2152,0.97,4023,92.5,92,16949
2023-06-15,PLT002,1160,2.9,5851,83.77,18,7423
2023-06-16,PLT002,2946,2.68,1891,84.96,55,13220
2023-06-17,PLT002,2372,2.42,5402,98.2,92,4235
